72	1324	l-d	1
72	1307	l-d	1
72	1330	l-d	1
73	1298	l-d	1
74	1304	l-d	1
74	1308	l-d	1
74	1306	l-d	1
75	1351	l-d	1
75	1327	l-d	1
75	1319	l-d	1
75	1312	l-d	1
75	1320	l-d	1
75	1307	l-d	1
76	1303	l-d	1
77	1363	l-d	1
77	1304	l-d	1
77	1322	l-d	1
77	1310	l-d	1
77	1364	l-d	1
77	1365	l-d	1
77	1339	l-d	1
77	1320	l-d	1
77	1307	l-d	1
78	1304	l-d	1
78	1310	l-d	1
78	1305	l-d	1
78	1307	l-d	1
78	1332	l-d	1
79	1366	l-d	1
79	1303	l-d	1
79	1299	l-d	1
79	1300	l-d	1
79	1336	l-d	1
79	1304	l-d	1
79	1362	l-d	1
79	1327	l-d	1
79	1328	l-d	1
79	1322	l-d	1
79	1310	l-d	1
79	1326	l-d	1
79	1360	l-d	1
79	1329	l-d	1
79	1308	l-d	1
79	1367	l-d	1
79	1368	l-d	1
79	1319	l-d	1
79	1312	l-d	1
79	1305	l-d	1
79	1309	l-d	1
79	1323	l-d	1
79	1315	l-d	1
79	1324	l-d	1
79	1348	l-d	1
79	1307	l-d	1
80	1303	l-d	1
80	1299	l-d	1
80	1300	l-d	1
80	1326	l-d	1
80	1336	l-d	1
80	1304	l-d	1
80	1322	l-d	1
80	1310	l-d	1
80	1308	l-d	1
80	1312	l-d	1
80	1360	l-d	1
80	1305	l-d	1
80	1309	l-d	1
80	1323	l-d	1
80	1369	l-d	1
80	1339	l-d	1
80	1324	l-d	1
80	1320	l-d	1
80	1307	l-d	1
80	1306	l-d	1
81	1298	l-d	1
81	1370	l-d	1
81	1306	l-d	1
82	1366	l-d	1
82	1298	l-d	1
82	1303	l-d	1
82	1371	l-d	1
82	1372	l-d	1
82	1322	l-d	1
82	1315	l-d	1
83	1300	l-d	1
83	1310	l-d	1
83	1306	l-d	1
84	1299	l-d	1
84	1300	l-d	1
85	1322	l-d	1
85	1332	l-d	1
86	1373	l-d	1
86	1309	l-d	1
87	1374	l-d	1
87	1344	l-d	1
87	1366	l-d	1
87	1342	l-d	1
87	1375	l-d	1
87	1376	l-d	1
87	1298	l-d	1
87	1361	l-d	1
87	1303	l-d	1
87	1299	l-d	1
87	1377	l-d	1
87	1378	l-d	1
87	1300	l-d	1
87	1304	l-d	1
87	1318	l-d	1
87	1373	l-d	1
87	1379	l-d	1
87	1380	l-d	1
87	1351	l-d	1
87	1381	l-d	1
87	1328	l-d	1
87	1382	l-d	1
87	1322	l-d	1
87	1310	l-d	1
87	1383	l-d	1
87	1384	l-d	1
87	1360	l-d	1
87	1385	l-d	1
87	1308	l-d	1
87	1367	l-d	1
87	1347	l-d	1
87	1386	l-d	1
87	1387	l-d	1
87	1388	l-d	1
87	1319	l-d	1
87	1389	l-d	1
87	1390	l-d	1
87	1391	l-d	1
87	1312	l-d	1
87	1305	l-d	1
87	1309	l-d	1
87	1315	l-d	1
87	1392	l-d	1
87	1393	l-d	1
87	1394	l-d	1
87	1395	l-d	1
87	1365	l-d	1
87	1339	l-d	1
87	1396	l-d	1
87	1320	l-d	1
87	1307	l-d	1
87	1397	l-d	1
87	1330	l-d	1
87	1398	l-d	1
87	1399	l-d	1
87	1306	l-d	1
88	1360	l-d	1
88	1307	l-d	1
89	1303	l-d	1
89	1309	l-d	1
89	1323	l-d	1
90	1298	l-d	1
90	1327	l-d	1
91	1370	l-d	1
91	1400	l-d	1
92	1298	l-d	1
92	1304	l-d	1
93	1310	l-d	1
93	1326	l-d	1
93	1308	l-d	1
93	1323	l-d	1
94	1303	l-d	1
94	1300	l-d	1
94	1367	l-d	1
94	1401	l-d	1
94	1304	l-d	1
94	1328	l-d	1
94	1322	l-d	1
94	1402	l-d	1
94	1310	l-d	1
94	1309	l-d	1
94	1315	l-d	1
94	1324	l-d	1
94	1307	l-d	1
94	1332	l-d	1
95	1365	l-d	1
95	1339	l-d	1
96	1310	l-d	1
96	1403	l-d	1
97	1298	l-d	1
97	1303	l-d	1
97	1299	l-d	1
97	1336	l-d	1
97	1304	l-d	1
97	1327	l-d	1
97	1328	l-d	1
97	1301	l-d	1
97	1322	l-d	1
97	1360	l-d	1
97	1310	l-d	1
97	1329	l-d	1
97	1315	l-d	1
97	1324	l-d	1
97	1307	l-d	1
97	1398	l-d	1
98	1298	l-d	1
98	1404	l-d	1
98	1405	l-d	1
98	1303	l-d	1
98	1304	l-d	1
98	1310	l-d	1
98	1312	l-d	1
98	1305	l-d	1
98	1339	l-d	1
98	1324	l-d	1
98	1307	l-d	1
98	1398	l-d	1
99	1406	l-d	1
99	1407	l-d	1
99	1358	l-d	1
100	1408	l-d	1
100	1409	l-d	1
101	1310	l-d	1
101	1302	l-d	1
102	1298	l-d	1
102	1332	l-d	1
103	1298	l-d	1
103	1410	l-d	1
103	1301	l-d	1
103	1310	l-d	1
103	1355	l-d	1
103	1329	l-d	1
103	1308	l-d	1
103	1324	l-d	1
104	1358	l-d	1
105	1298	l-d	1
105	1411	l-d	1
105	1406	l-d	1
105	1354	l-d	1
105	1412	l-d	1
105	1413	l-d	1
105	1414	l-d	1
105	1358	l-d	1
106	1303	l-d	1
106	1401	l-d	1
106	1323	l-d	1
106	1307	l-d	1
107	1298	l-d	1
107	1401	l-d	1
107	1415	l-d	1
107	1416	l-d	1
107	1417	l-d	1
107	1315	l-d	1
108	1298	l-d	1
109	1298	l-d	1
109	1329	l-d	1
109	1334	l-d	1
110	1309	l-d	1
110	1323	l-d	1
111	1303	l-d	1
111	1304	l-d	1
112	1303	l-d	1
112	1310	l-d	1
112	1329	l-d	1
112	1339	l-d	1
112	1324	l-d	1
112	1306	l-d	1
113	1303	l-d	1
114	1304	l-d	1
114	1309	l-d	1
115	1324	l-d	1
115	1307	l-d	1
116	1310	l-d	1
116	1305	l-d	1
117	1298	l-d	1
117	1301	l-d	1
118	1298	l-d	1
118	1301	l-d	1
119	1303	l-d	1
119	1322	l-d	1
119	1339	l-d	1
119	1324	l-d	1
119	1307	l-d	1
120	1298	l-d	1
120	1383	l-d	1
121	1298	l-d	1
121	1332	l-d	1
122	1298	l-d	1
122	1307	l-d	1
123	1303	l-d	1
123	1360	l-d	1
123	1418	l-d	1
123	1308	l-d	1
124	1303	l-d	1
124	1307	l-d	1
125	1320	l-d	1
126	1300	l-d	1
126	1419	l-d	1
126	1305	l-d	1
127	1298	l-d	1
127	1310	l-d	1
127	1339	l-d	1
127	1330	l-d	1
128	1298	l-d	1
128	1309	l-d	1
129	1360	l-d	1
129	1415	l-d	1
129	1420	l-d	1
129	1353	l-d	1
130	1304	l-d	1
130	1308	l-d	1
131	1421	l-d	1
131	1422	l-d	1
132	1298	l-d	1
132	1304	l-d	1
132	1423	l-d	1
133	1424	l-d	1
133	1328	l-d	1
133	1329	l-d	1
133	1308	l-d	1
133	1312	l-d	1
133	1305	l-d	1
133	1339	l-d	1
133	1307	l-d	1
134	1336	l-d	1
134	1362	l-d	1
134	1310	l-d	1
134	1307	l-d	1
135	1304	l-d	1
135	1312	l-d	1
135	1307	l-d	1
136	1298	l-d	1
136	1425	l-d	1
137	1305	l-d	1
138	1333	l-d	1
138	1426	l-d	1
139	1333	l-d	1
140	1333	l-d	1
141	1303	l-d	1
141	1305	l-d	1
142	1303	l-d	1
142	1319	l-d	1
142	1360	l-d	1
142	1320	l-d	1
143	1298	l-d	1
143	1327	l-d	1
143	1319	l-d	1
143	1312	l-d	1
143	1427	l-d	1
143	1428	l-d	1
144	1322	l-d	1
145	1339	l-d	1
146	1360	l-d	1
147	1304	l-d	1
147	1322	l-d	1
147	1310	l-d	1
147	1324	l-d	1
148	1298	l-d	1
148	1304	l-d	1
149	1312	l-d	1
149	1315	l-d	1
149	1307	l-d	1
150	1309	l-d	1
150	1307	l-d	1
151	1304	l-d	1
151	1307	l-d	1
152	1298	l-d	1
152	1429	l-d	1
152	1303	l-d	1
152	1299	l-d	1
152	1300	l-d	1
152	1304	l-d	1
152	1373	l-d	1
152	1362	l-d	1
152	1351	l-d	1
152	1327	l-d	1
152	1301	l-d	1
152	1322	l-d	1
152	1310	l-d	1
152	1383	l-d	1
152	1364	l-d	1
152	1418	l-d	1
152	1385	l-d	1
152	1337	l-d	1
152	1329	l-d	1
152	1308	l-d	1
152	1417	l-d	1
152	1430	l-d	1
152	1347	l-d	1
152	1368	l-d	1
152	1319	l-d	1
152	1302	l-d	1
152	1312	l-d	1
152	1403	l-d	1
152	1305	l-d	1
152	1309	l-d	1
152	1315	l-d	1
152	1314	l-d	1
152	1365	l-d	1
152	1339	l-d	1
152	1324	l-d	1
152	1307	l-d	1
152	1431	l-d	1
152	1330	l-d	1
152	1332	l-d	1
152	1399	l-d	1
152	1306	l-d	1
153	1310	l-d	1
153	1312	l-d	1
154	1298	l-d	1
154	1301	l-d	1
155	1332	l-d	1
156	1401	l-d	1
156	1307	l-d	1
157	1307	l-d	1
158	1432	l-d	1
158	1433	l-d	1
159	1304	l-d	1
159	1310	l-d	1
159	1312	l-d	1
159	1315	l-d	1
159	1307	l-d	1
159	1306	l-d	1
160	1298	l-d	1
160	1312	l-d	1
161	1433	l-d	1
161	1307	l-d	1
162	1299	l-d	1
162	1331	l-d	1
162	1302	l-d	1
162	1434	l-d	1
163	1374	l-d	1
163	1435	l-d	1
163	1436	l-d	1
163	1298	l-d	1
163	1376	l-d	1
163	1437	l-d	1
163	1303	l-d	1
163	1299	l-d	1
163	1438	l-d	1
163	1300	l-d	1
163	1326	l-d	1
163	1439	l-d	1
163	1440	l-d	1
163	1336	l-d	1
163	1304	l-d	1
163	1441	l-d	1
163	1373	l-d	1
163	1442	l-d	1
163	1443	l-d	1
163	1362	l-d	1
163	1380	l-d	1
163	1351	l-d	1
163	1328	l-d	1
163	1346	l-d	1
163	1444	l-d	1
163	1445	l-d	1
163	1301	l-d	1
163	1322	l-d	1
163	1360	l-d	1
163	1446	l-d	1
163	1321	l-d	1
163	1447	l-d	1
163	1310	l-d	1
163	1448	l-d	1
163	1449	l-d	1
163	1450	l-d	1
163	1451	l-d	1
163	1338	l-d	1
163	1418	l-d	1
163	1313	l-d	1
163	1329	l-d	1
163	1308	l-d	1
163	1452	l-d	1
163	1367	l-d	1
163	1347	l-d	1
163	1453	l-d	1
163	1368	l-d	1
163	1319	l-d	1
163	1331	l-d	1
163	1454	l-d	1
163	1302	l-d	1
163	1312	l-d	1
163	1357	l-d	1
163	1403	l-d	1
163	1305	l-d	1
163	1309	l-d	1
163	1323	l-d	1
163	1315	l-d	1
163	1332	l-d	1
163	1455	l-d	1
163	1434	l-d	1
163	1369	l-d	1
163	1456	l-d	1
163	1457	l-d	1
163	1458	l-d	1
163	1459	l-d	1
163	1365	l-d	1
163	1339	l-d	1
163	1324	l-d	1
163	1423	l-d	1
163	1460	l-d	1
163	1320	l-d	1
163	1307	l-d	1
163	1330	l-d	1
163	1461	l-d	1
163	1428	l-d	1
163	1306	l-d	1
164	1300	l-d	1
164	1322	l-d	1
164	1310	l-d	1
164	1302	l-d	1
164	1312	l-d	1
164	1309	l-d	1
164	1323	l-d	1
164	1307	l-d	1
164	1332	l-d	1
164	1306	l-d	1
165	1332	l-d	1
165	1307	l-d	1
166	1362	l-d	1
166	1360	l-d	1
167	1355	l-d	1
168	1342	l-d	1
168	1298	l-d	1
168	1438	l-d	1
168	1355	l-d	1
168	1358	l-d	1
169	1342	l-d	1
169	1298	l-d	1
169	1311	l-d	1
169	1355	l-d	1
169	1358	l-d	1
170	1360	l-d	1
171	1298	l-d	1
171	1339	l-d	1
172	1462	l-d	1
172	1463	l-d	1
173	1304	l-d	1
173	1360	l-d	1
173	1310	l-d	1
174	1375	l-d	1
174	1377	l-d	1
174	1304	l-d	1
174	1418	l-d	1
174	1312	l-d	1
174	1464	l-d	1
175	1303	l-d	1
175	1301	l-d	1
175	1418	l-d	1
175	1305	l-d	1
175	1307	l-d	1
175	1306	l-d	1
176	1462	l-d	1
176	1465	l-d	1
176	1466	l-d	1
176	1467	l-d	1
177	1435	l-d	1
177	1298	l-d	1
177	1336	l-d	1
177	1304	l-d	1
177	1310	l-d	1
177	1329	l-d	1
177	1319	l-d	1
177	1312	l-d	1
177	1305	l-d	1
177	1315	l-d	1
177	1320	l-d	1
177	1307	l-d	1
178	1366	l-d	1
178	1468	l-d	1
178	1298	l-d	1
178	1429	l-d	1
178	1303	l-d	1
178	1299	l-d	1
178	1469	l-d	1
178	1300	l-d	1
178	1440	l-d	1
178	1336	l-d	1
178	1304	l-d	1
178	1318	l-d	1
178	1470	l-d	1
178	1444	l-d	1
178	1362	l-d	1
178	1471	l-d	1
178	1351	l-d	1
178	1327	l-d	1
178	1328	l-d	1
178	1371	l-d	1
178	1346	l-d	1
178	1301	l-d	1
178	1322	l-d	1
178	1360	l-d	1
178	1321	l-d	1
178	1472	l-d	1
178	1310	l-d	1
178	1418	l-d	1
178	1473	l-d	1
178	1385	l-d	1
178	1416	l-d	1
178	1313	l-d	1
178	1337	l-d	1
178	1329	l-d	1
178	1308	l-d	1
178	1312	l-d	1
178	1367	l-d	1
178	1347	l-d	1
178	1368	l-d	1
178	1319	l-d	1
178	1302	l-d	1
178	1403	l-d	1
178	1305	l-d	1
178	1309	l-d	1
178	1323	l-d	1
178	1315	l-d	1
178	1332	l-d	1
178	1455	l-d	1
178	1369	l-d	1
178	1459	l-d	1
178	1339	l-d	1
178	1324	l-d	1
178	1348	l-d	1
178	1423	l-d	1
178	1474	l-d	1
178	1320	l-d	1
178	1307	l-d	1
178	1330	l-d	1
178	1306	l-d	1
179	1366	l-d	1
179	1475	l-d	1
179	1298	l-d	1
179	1304	l-d	1
179	1301	l-d	1
179	1385	l-d	1
179	1322	l-d	1
179	1347	l-d	1
180	1303	l-d	1
180	1299	l-d	1
180	1304	l-d	1
180	1373	l-d	1
180	1327	l-d	1
180	1322	l-d	1
180	1310	l-d	1
180	1432	l-d	1
180	1308	l-d	1
180	1312	l-d	1
180	1305	l-d	1
180	1315	l-d	1
180	1332	l-d	1
180	1339	l-d	1
180	1476	l-d	1
180	1307	l-d	1
181	1475	l-d	1
181	1303	l-d	1
181	1304	l-d	1
181	1310	l-d	1
181	1322	l-d	1
181	1347	l-d	1
181	1307	l-d	1
182	1298	l-d	1
182	1301	l-d	1
182	1322	l-d	1
183	1322	l-d	1
183	1309	l-d	1
184	1298	l-d	1
184	1303	l-d	1
184	1299	l-d	1
184	1300	l-d	1
184	1304	l-d	1
184	1327	l-d	1
184	1322	l-d	1
184	1310	l-d	1
184	1360	l-d	1
184	1312	l-d	1
184	1305	l-d	1
184	1309	l-d	1
184	1307	l-d	1
185	1310	l-d	1
185	1307	l-d	1
186	1336	l-d	1
186	1304	l-d	1
187	1355	l-d	1
188	1376	l-d	1
188	1299	l-d	1
188	1300	l-d	1
188	1326	l-d	1
188	1440	l-d	1
188	1304	l-d	1
188	1470	l-d	1
188	1351	l-d	1
188	1322	l-d	1
188	1310	l-d	1
188	1313	l-d	1
188	1337	l-d	1
188	1319	l-d	1
188	1305	l-d	1
188	1323	l-d	1
188	1315	l-d	1
188	1332	l-d	1
188	1339	l-d	1
188	1307	l-d	1
188	1398	l-d	1
189	1298	l-d	1
189	1477	l-d	1
189	1347	l-d	1
189	1466	l-d	1
189	1478	l-d	1
189	1428	l-d	1
190	1298	l-d	1
190	1437	l-d	1
190	1373	l-d	1
190	1310	l-d	1
190	1313	l-d	1
190	1331	l-d	1
190	1312	l-d	1
190	1365	l-d	1
190	1339	l-d	1
190	1479	l-d	1
191	1298	l-d	1
191	1329	l-d	1
192	1298	l-d	1
192	1433	l-d	1
193	1347	l-d	1
194	1298	l-d	1
194	1307	l-d	1
195	1315	l-d	1
196	1315	l-d	1
197	1315	l-d	1
198	1315	l-d	1
199	1315	l-d	1
200	1315	l-d	1
201	1315	l-d	1
202	1315	l-d	1
203	1315	l-d	1
204	1315	l-d	1
205	1315	l-d	1
206	1315	l-d	1
207	1315	l-d	1
208	1315	l-d	1
209	1315	l-d	1
210	1315	l-d	1
211	1315	l-d	1
212	1315	l-d	1
213	1315	l-d	1
214	1315	l-d	1
215	1315	l-d	1
216	1315	l-d	1
217	1315	l-d	1
218	1315	l-d	1
219	1315	l-d	1
220	1315	l-d	1
221	1315	l-d	1
222	1315	l-d	1
223	1315	l-d	1
224	1315	l-d	1
225	1315	l-d	1
226	1315	l-d	1
227	1315	l-d	1
228	1315	l-d	1
229	1315	l-d	1
230	1315	l-d	1
231	1315	l-d	1
232	1315	l-d	1
233	1315	l-d	1
234	1315	l-d	1
235	1458	l-d	1
236	1366	l-d	1
236	1303	l-d	1
236	1312	l-d	1
236	1315	l-d	1
237	1303	l-d	1
237	1328	l-d	1
238	1303	l-d	1
238	1403	l-d	1
239	1350	l-d	1
239	1331	l-d	1
240	1298	l-d	1
240	1437	l-d	1
240	1303	l-d	1
240	1304	l-d	1
240	1351	l-d	1
240	1310	l-d	1
240	1418	l-d	1
240	1329	l-d	1
240	1308	l-d	1
240	1312	l-d	1
240	1339	l-d	1
240	1324	l-d	1
240	1316	l-d	1
240	1307	l-d	1
241	1362	l-d	1
241	1315	l-d	1
242	1298	l-d	1
242	1305	l-d	1
243	1298	l-d	1
243	1310	l-d	1
244	1303	l-d	1
244	1310	l-d	1
244	1347	l-d	1
244	1312	l-d	1
245	1298	l-d	1
245	1324	l-d	1
246	1298	l-d	1
246	1304	l-d	1
246	1311	l-d	1
247	1307	l-d	1
248	1319	l-d	1
248	1312	l-d	1
248	1307	l-d	1
249	1310	l-d	1
250	1303	l-d	1
250	1336	l-d	1
250	1304	l-d	1
250	1362	l-d	1
250	1327	l-d	1
250	1328	l-d	1
250	1310	l-d	1
250	1329	l-d	1
250	1322	l-d	1
250	1347	l-d	1
250	1319	l-d	1
250	1312	l-d	1
250	1309	l-d	1
250	1315	l-d	1
250	1332	l-d	1
250	1324	l-d	1
250	1307	l-d	1
251	1303	l-d	1
251	1307	l-d	1
252	1298	l-d	1
252	1329	l-d	1
253	1298	l-d	1
253	1301	l-d	1
253	1310	l-d	1
254	1299	l-d	1
254	1351	l-d	1
254	1310	l-d	1
255	1313	l-d	1
255	1312	l-d	1
256	1336	l-d	1
256	1310	l-d	1
256	1312	l-d	1
256	1315	l-d	1
256	1307	l-d	1
257	1358	l-d	1
257	1332	l-d	1
257	1399	l-d	1
258	1319	l-d	1
258	1312	l-d	1
258	1330	l-d	1
258	1306	l-d	1
259	1324	l-d	1
259	1311	l-d	1
260	1298	l-d	1
260	1303	l-d	1
261	1310	l-d	1
261	1306	l-d	1
262	1304	l-d	1
262	1327	l-d	1
262	1319	l-d	1
262	1312	l-d	1
263	1298	l-d	1
263	1322	l-d	1
264	1298	l-d	1
264	1302	l-d	1
265	1298	l-d	1
265	1303	l-d	1
265	1304	l-d	1
265	1329	l-d	1
265	1309	l-d	1
266	1298	l-d	1
266	1308	l-d	1
266	1480	l-d	1
266	1331	l-d	1
266	1312	l-d	1
266	1324	l-d	1
267	1303	l-d	1
267	1329	l-d	1
267	1312	l-d	1
268	1299	l-d	1
268	1304	l-d	1
269	1301	l-d	1
269	1307	l-d	1
270	1303	l-d	1
271	1303	l-d	1
271	1307	l-d	1
272	1360	l-d	1
272	1307	l-d	1
273	1347	l-d	1
273	1312	l-d	1
273	1315	l-d	1
273	1307	l-d	1
274	1304	l-d	1
274	1307	l-d	1
275	1298	l-d	1
275	1301	l-d	1
276	1329	l-d	1
276	1347	l-d	1
277	1408	l-d	1
278	1304	l-d	1
278	1312	l-d	1
279	1319	l-d	1
280	1299	l-d	1
280	1324	l-d	1
281	1298	l-d	1
281	1324	l-d	1
282	1303	l-d	1
282	1305	l-d	1
282	1307	l-d	1
283	1298	l-d	1
283	1310	l-d	1
284	1329	l-d	1
284	1307	l-d	1
285	1301	l-d	1
285	1322	l-d	1
285	1365	l-d	1
285	1339	l-d	1
285	1324	l-d	1
286	1307	l-d	1
287	1298	l-d	1
287	1332	l-d	1
288	1298	l-d	1
288	1310	l-d	1
289	1298	l-d	1
289	1303	l-d	1
290	1298	l-d	1
290	1301	l-d	1
291	1303	l-d	1
291	1301	l-d	1
291	1322	l-d	1
291	1312	l-d	1
292	1304	l-d	1
292	1312	l-d	1
293	1310	l-d	1
293	1339	l-d	1
294	1322	l-d	1
294	1311	l-d	1
295	1298	l-d	1
295	1322	l-d	1
295	1320	l-d	1
295	1307	l-d	1
296	1308	l-d	1
297	1310	l-d	1
298	1298	l-d	1
298	1303	l-d	1
298	1320	l-d	1
298	1307	l-d	1
299	1455	l-d	1
300	1304	l-d	1
300	1339	l-d	1
300	1307	l-d	1
300	1306	l-d	1
301	1319	l-d	1
302	1310	l-d	1
303	1298	l-d	1
303	1320	l-d	1
304	1320	l-d	1
305	1342	l-d	1
306	1342	l-d	1
306	1298	l-d	1
306	1309	l-d	1
306	1315	l-d	1
306	1307	l-d	1
307	1329	l-d	1
307	1312	l-d	1
308	1298	l-d	1
308	1315	l-d	1
309	1312	l-d	1
310	1298	l-d	1
310	1335	l-d	1
311	1322	l-d	1
311	1310	l-d	1
311	1312	l-d	1
311	1339	l-d	1
311	1307	l-d	1
312	1299	l-d	1
312	1336	l-d	1
313	1307	l-d	1
314	1303	l-d	1
314	1300	l-d	1
315	1319	l-d	1
316	1373	l-d	1
316	1459	l-d	1
316	1399	l-d	1
317	1310	l-d	1
318	1360	l-d	1
318	1415	l-d	1
318	1420	l-d	1
318	1353	l-d	1
319	1353	l-d	1
320	1319	l-d	1
321	1481	l-d	1
321	1324	l-d	1
322	1306	l-d	1
323	1304	l-d	1
324	1303	l-d	1
324	1336	l-d	1
324	1304	l-d	1
324	1310	l-d	1
324	1312	l-d	1
324	1305	l-d	1
324	1315	l-d	1
324	1307	l-d	1
324	1332	l-d	1
325	1304	l-d	1
326	1313	l-d	1
327	1310	l-d	1
327	1312	l-d	1
328	1304	l-d	1
329	1327	l-d	1
330	1304	l-d	1
331	1320	l-d	1
332	1304	l-d	1
332	1330	l-d	1
333	1456	l-d	1
333	1324	l-d	1
334	1312	l-d	1
335	1329	l-d	1
335	1312	l-d	1
336	1319	l-d	1
336	1307	l-d	1
337	1303	l-d	1
337	1300	l-d	1
337	1482	l-d	1
337	1304	l-d	1
337	1307	l-d	1
338	1312	l-d	1
338	1305	l-d	1
339	1298	l-d	1
339	1358	l-d	1
340	1298	l-d	1
340	1423	l-d	1
341	1303	l-d	1
341	1308	l-d	1
342	1303	l-d	1
342	1308	l-d	1
343	1303	l-d	1
343	1308	l-d	1
344	1303	l-d	1
344	1308	l-d	1
345	1303	l-d	1
345	1308	l-d	1
346	1303	l-d	1
346	1308	l-d	1
347	1303	l-d	1
347	1308	l-d	1
348	1303	l-d	1
348	1308	l-d	1
349	1303	l-d	1
349	1308	l-d	1
350	1303	l-d	1
350	1308	l-d	1
351	1303	l-d	1
351	1308	l-d	1
