hsa-miR-106a,HOTAIRM1,889,179
hsa-miR-106a,HOTTIP,889,180
hsa-miR-106a,HOXA11-AS,889,184
hsa-miR-106a,HOXC-AS3,889,537
hsa-miR-106a,HOXD-AS1,889,538
hsa-miR-106a,JPX,889,544
hsa-miR-106a,KCNQ1OT1,889,240
hsa-miR-106a,LIFR-AS1,889,551
hsa-miR-106a,LINC00152,889,442
hsa-miR-106a,LINC00173,889,253
hsa-miR-106a,LINC00174,889,556
hsa-miR-106a,LINC00221,889,557
hsa-miR-106a,LINC00313,889,561
hsa-miR-106a,LINC00319,889,562
hsa-miR-106a,LINC00324,889,563
hsa-miR-106a,LINC00337,889,564
hsa-miR-106a,LINC00339,889,260
hsa-miR-106a,LINC00341,889,565
hsa-miR-106a,LINC00467,889,264
hsa-miR-106a,LINC00472,889,265
hsa-miR-106a,LINC00473,889,266
hsa-miR-106a,LINC00518,889,574
hsa-miR-106a,LINC00520,889,575
hsa-miR-106a,MAGI2-AS3,889,667
hsa-miR-106a,MALAT1,889,355
hsa-miR-106a,MCM3AP-AS1,889,672
hsa-miR-106a,MEG3,889,360
hsa-miR-106a,MIR137HG,889,678
hsa-miR-106a,MIR210HG,889,368
hsa-miR-106a,MIR22HG,889,369
hsa-miR-106a,MIR31HG,889,370
hsa-miR-106a,MYLK-AS1,889,385
hsa-miR-106a,NEAT1,889,391
hsa-miR-106a,OIP5-AS1,889,404
hsa-miR-106a,PART1,889,708
hsa-miR-106a,PCAT1,889,411
hsa-miR-106a,PINK1-AS,889,423
hsa-miR-106a,PLAC2,889,719
hsa-miR-106a,PVT1,889,432
hsa-miR-106a,RP11-160H22.5,889,739
hsa-miR-106a,RP11-181G12.2,889,740
hsa-miR-106a,RP11-363E7.4,889,742
hsa-miR-106a,LINC00963,889,285
hsa-miR-106a,RP11-552M11.4,889,744
hsa-miR-106a,IPW,889,235
hsa-miR-106a,RPPH1,889,753
hsa-miR-106a,SMAD5-AS1,889,767
hsa-miR-106a,SNHG1,889,769
hsa-miR-106a,SNHG11,889,770
hsa-miR-106a,SNHG12,889,771
hsa-miR-106a,SNHG3,889,778
hsa-miR-106a,SNHG5,889,780
hsa-miR-106a,SNHG6,889,781
hsa-miR-106a,SNHG7,889,782
hsa-miR-106a,SNHG9,889,784
hsa-miR-106a,TP73-AS1,889,812
hsa-miR-106a,TPT1-AS1,889,813
hsa-miR-106a,TTTY15,889,821
hsa-miR-106a,TUG1,889,824
hsa-miR-106a,XIST,889,842
hsa-miR-106a,ZNFX1-AS1,889,857
hsa-miR-106a,ZNRD1-AS1,889,858
hsa-miR-106a,GAS5-AS1,889,153
hsa-miR-106a,ENTPD1-AS1,889,122
hsa-miR-106a,HOXB-AS1,889,535
hsa-miR-106a,SNHG16,889,774
hsa-miR-106a,ILF3-AS1,889,193
hsa-miR-106a,LINC00657,889,581
hsa-miR-106a,LINC00887,889,281
hsa-miR-106a,CASC7,889,483
hsa-miR-106a,LINC00958,889,590
hsa-miR-106a,TMPO-AS1,889,808
hsa-miR-106a,BLACAT1,889,63
hsa-miR-106a,HAGLR,889,164
hsa-miR-106a,LMCD1-AS1,889,629
hsa-miR-106a,PSMD6-AS1,889,427
hsa-miR-106a,LINC01194,889,606
hsa-miR-106a,NNT-AS1,889,395
hsa-miR-106a,AL031123.2,889,39
hsa-miR-106a,HOXA-AS2,889,181
hsa-miR-106a,LINC00689,889,275
hsa-miR-106a,PAUPAR,889,409
hsa-miR-106a,DLEU1,889,106
hsa-miR-106a,SNHG14,889,772
hsa-miR-106a,GABPB1-AS1,889,148
hsa-miR-106a,NPTN-IT1,889,400
hsa-miR-106a,SNHG20,889,777
hsa-miR-106a,NORAD,889,397
hsa-miR-106a,AL031595.2,889,40
hsa-miR-106b,BCYRN1,890,61
hsa-miR-106b,MALAT1,890,355
hsa-miR-106b,XIST,890,842
hsa-miR-106b,MATN1-AS1,890,670
hsa-miR-106b,GAS5-AS1,890,153
hsa-miR-106b,H19,890,163
hsa-miR-106b,NEAT1,890,391
hsa-miR-106b,CTD-2574D22.4,890,96
hsa-miR-106b,MIR22HG,890,369
hsa-miR-106b,SNHG16,890,774
hsa-miR-106b,ILF3-AS1,890,193
hsa-miR-106b,LINC00657,890,581
hsa-miR-106b,TUG1,890,824
hsa-miR-106b,FGD5-AS1,890,507
hsa-miR-106b,LINC00887,890,281
hsa-miR-106b,HCG18,890,523
hsa-miR-106b,SNHG5,890,780
hsa-miR-106b,CASC7,890,483
hsa-miR-106b,KCNQ1OT1,890,240
hsa-miR-106b,LINC00958,890,590
hsa-miR-106b,SNHG1,890,769
hsa-miR-106b,TMPO-AS1,890,808
hsa-miR-106b,RPPH1,890,753
hsa-miR-106b,IPW,890,235
hsa-miR-106b,OIP5-AS1,890,404
hsa-miR-106b,PINK1-AS,890,423
hsa-miR-106b,BLACAT1,890,63
hsa-miR-106b,HAGLR,890,164
hsa-miR-106b,LMCD1-AS1,890,629
hsa-miR-106b,PSMD6-AS1,890,427
hsa-miR-106b,LINC01194,890,606
hsa-miR-106b,NNT-AS1,890,395
hsa-miR-106b,PART1,890,708
hsa-miR-106b,AL031123.2,890,39
hsa-miR-106b,HCP5,890,172
hsa-miR-106b,HOTAIRM1,890,179
hsa-miR-106b,HOXA-AS2,890,181
hsa-miR-106b,LINC00689,890,275
hsa-miR-106b,PVT1,890,432
hsa-miR-106b,PAUPAR,890,409
hsa-miR-106b,HOTAIR,890,178
hsa-miR-106b,DLEU1,890,106
hsa-miR-106b,SNHG14,890,772
hsa-miR-106b,GABPB1-AS1,890,148
hsa-miR-106b,NPTN-IT1,890,400
hsa-miR-106b,SNHG20,890,777
hsa-miR-106b,NORAD,890,397
hsa-miR-106b,AL031595.2,890,40
hsa-miR-106b,TTTY15,890,821
hsa-miR-107,CYTOR,891,97
hsa-miR-107,TTN-AS1,891,820
hsa-miR-107,FGD5-AS1,891,507
hsa-miR-107,DLG1-AS1,891,108
hsa-miR-107,HCG18,891,523
hsa-miR-107,HOTAIRM1,891,179
hsa-miR-107,DLX6-AS1,891,109
hsa-miR-107,LINC00707,891,276
hsa-miR-107,H19,891,163
hsa-miR-107,KCNQ1OT1,891,240
hsa-miR-107,NEAT1,891,391
hsa-miR-107,LINC00641,891,580
hsa-miR-107,MEG8,891,674
hsa-miR-107,PCAT18,891,712
hsa-miR-107,LINC00662,891,582
hsa-miR-107,TRPM2-AS,891,818
hsa-miR-107,XIST,891,842
hsa-miR-107,MIR503HG,891,373
hsa-miR-107,BCYRN1,891,61
hsa-miR-107,CASC2,891,72
hsa-miR-107,CTD-2574D22.4,891,96
hsa-miR-107,TUG1,891,824
hsa-miR-107,MAGI2-AS3,891,667
hsa-miR-107,TP53TG1,891,811
hsa-miR-107,CASC7,891,483
hsa-miR-107,FTX,891,147
hsa-miR-107,SNHG12,891,771
hsa-miR-107,SNHG1,891,769
hsa-miR-107,SNHG16,891,774
hsa-miR-107,UPF1,891,835
hsa-miR-107,GNAS-AS1,891,160
hsa-miR-107,LINC00176,891,254
hsa-miR-107,SNHG5,891,780
hsa-miR-107,PVT1,891,432
hsa-miR-107,SNHG7,891,782
hsa-miR-10a,MALAT1,892,355
hsa-miR-10a,TP73-AS1,892,812
hsa-miR-10a,GAS5,892,152
hsa-miR-10a,H19,892,163
hsa-miR-10a,RPPH1,892,753
hsa-miR-10a,aHIF,892,450
hsa-miR-10a,MIR22HG,892,369
hsa-miR-10a,XIST,892,842
hsa-miR-10a,SNHG3,892,778
hsa-miR-10a,SNHG1,892,769
hsa-miR-10a,NEAT1,892,391
hsa-miR-10a,DANCR,892,98
hsa-miR-10a,ZFAS1,892,853
hsa-miR-10a,SNHG5,892,780
hsa-miR-10a,RHPN1-AS1,892,733
hsa-miR-10a,LINC00963,892,285
hsa-miR-10a,SNHG7,892,782
hsa-miR-10a,KRTAP5-AS1,892,243
hsa-miR-10a,KCNQ1OT1,892,240
hsa-miR-10a,MIR100HG,892,365
hsa-miR-10a,LINC00641,892,580
hsa-miR-10a,MEG3,892,360
hsa-miR-10a,SNHG16,892,774
hsa-miR-10a,AC245452.1,892,31
hsa-miR-10b,TP73-AS1,893,812
hsa-miR-10b,GAS5,893,152
hsa-miR-10b,RPPH1,893,753
hsa-miR-10b,aHIF,893,450
hsa-miR-10b,MIR22HG,893,369
hsa-miR-10b,XIST,893,842
hsa-miR-10b,SNHG3,893,778
hsa-miR-10b,H19,893,163
hsa-miR-10b,SNHG1,893,769
hsa-miR-10b,NEAT1,893,391
hsa-miR-10b,DANCR,893,98
hsa-miR-10b,SNHG5,893,780
hsa-miR-10b,RHPN1-AS1,893,733
hsa-miR-10b,LINC00963,893,285
hsa-miR-10b,SNHG7,893,782
hsa-miR-10b,KRTAP5-AS1,893,243
hsa-miR-10b,KCNQ1OT1,893,240
hsa-miR-10b,MIR100HG,893,365
hsa-miR-10b,LINC00641,893,580
hsa-miR-10b,MEG3,893,360
hsa-miR-10b,SNHG16,893,774
hsa-miR-10b,AC245452.1,893,31
hsa-miR-1207,SNHG3,898,778
hsa-miR-1207,XIST,898,842
hsa-miR-1207,BC032469,898,466
hsa-miR-122,GAS5,899,152
hsa-miR-122,KCNQ1OT1,899,240
hsa-miR-122,NEAT1,899,391
hsa-miR-122,CACNA1G-AS1,899,475
hsa-miR-122,LINC00662,899,582
hsa-miR-122,TUG1,899,824
hsa-miR-122,FGD5-AS1,899,507
hsa-miR-122,CASC7,899,483
hsa-miR-122,XIST,899,842
hsa-miR-122,TP73-AS1,899,812
hsa-miR-122,H19,899,163
hsa-miR-122,LINC00958,899,590
hsa-miR-122,SNHG1,899,769
hsa-miR-122,RPPH1,899,753
hsa-miR-122,MAFG-AS1,899,666
hsa-miR-122,ILF3-AS1,899,193
hsa-miR-122,LINC00657,899,581
hsa-miR-122,LINC00176,899,254
hsa-miR-122,HCG18,899,523
hsa-miR-122,RMRP,899,436
hsa-miR-122,SNHG7,899,782
hsa-miR-122,CUDR,899,489
hsa-miR-122,CDKN2B-AS1,899,87
hsa-miR-122,LINC01140,899,605
hsa-miR-122,MIR205HG,899,680
hsa-miR-122,LINC01018,899,288
hsa-miR-122,EIF3J-AS1,899,496
hsa-miR-122,GABPB1-AS1,899,148
hsa-miR-122,DRAIC,899,112
hsa-miR-122,ASB16-AS1,899,461
hsa-miR-122,SNHG11,899,770
hsa-miR-122,DSCAM-AS1,899,113
hsa-miR-1228,BCYRN1,900,61
hsa-miR-124,HOTAIR,903,178
hsa-miR-124,MALAT1,903,355
hsa-miR-124,XIST,903,842
hsa-miR-124,HOXA11-AS,903,184
hsa-miR-124,PCGEM1,903,417
hsa-miR-124,FGD5-AS1,903,507
hsa-miR-124,PTPRG-AS1,903,431
hsa-miR-124,DLX6-AS1,903,109
hsa-miR-124,LINC00963,903,285
hsa-miR-124,KCNQ1OT1,903,240
hsa-miR-124,NEAT1,903,391
hsa-miR-124,LINC00173,903,253
hsa-miR-124,LINC01089,903,289
hsa-miR-124,SNHG14,903,772
hsa-miR-124,LINC00511,903,267
hsa-miR-124,SNHG16,903,774
hsa-miR-124,LINC01433,903,613
hsa-miR-124,SNHG17,903,775
hsa-miR-124,OGFRP1,903,700
hsa-miR-125a,MIR22HG,913,369
