0.59872097,0.6837143,0.43926153,0.15010828,0.16780491,0.07502498,0.4209217,0.4508008,0.87723666,0.20072435,0.6756056,0.9783673,0.9600328,0.21691038,0.24936806,0.93385255,0.29881653,0.23796192,0.43289903,0.27991793,0.86856997,0.3375719,0.824223,0.48244098,0.86461246,0.73945653,0.27553904,0.04739865,0.43470016,0.53786165,1.0769793,0.6856766,0.20814489,0.64066285,0.63676316,0.6175979,0.88989246,0.5803997,0.41634175,0.30048501,0.20550147,0.32355174,0.17585552,0.24225442,0.41559318,0.43485978,0.1988887,0.62556213,0.4334597,0.5723784,0.32702172,1.0258611,0.6502328,0.36159644,0.36479312,0.3013473,0.19875437,0.6004393,0.66450197,0.32622576,0.62652284,0.7694709,0.42779222,0.600816
0.5103053,0.28015208,0.8765242,0.75526804,-0.009169662,0.5561858,0.54703623,0.8385468,0.6526506,0.13972469,0.49199075,1.061115,-0.033241976,0.5482546,-0.014049044,0.6949093,0.47808915,0.7465958,0.71263516,1.1031281,0.8021692,0.74451363,0.31371894,0.25043425,0.9257763,0.82601064,0.3992861,0.34385556,0.2193348,0.44419393,0.20264262,0.37344682,0.26427475,0.7852541,0.845718,0.70576674,0.40464637,0.44692698,0.37981355,0.8895063,0.38673607,0.64019585,0.5126846,0.7106938,0.16753536,1.0157841,0.681599,0.73384994,0.3740755,0.5606623,0.93996686,0.25981095,0.034073442,0.5921193,0.42625296,0.8218702,0.11220149,0.56178594,0.3026144,0.87937504,0.41449592,0.6184775,1.0572469,0.9853215
0.7899925,0.5869061,0.6025094,0.14190985,0.6030362,0.634234,0.58160466,-0.3524592,0.771195,1.0243778,-0.006983589,0.21167544,0.8984262,0.28699467,0.94902384,0.6724568,0.3779886,0.31594896,1.0045495,0.89303803,0.23112154,1.0047305,0.75730985,0.7761204,0.75747675,0.38051048,0.26074845,1.0511026,0.32330537,0.75411624,0.99378693,0.22925073,0.22195631,0.7653153,0.2524924,1.094884,0.72723264,0.2773376,0.7395941,0.33028707,0.30303204,0.5150271,0.27707183,0.3182468,0.6513215,0.24270962,0.4433839,0.38392866,0.63580406,0.36793438,0.7365881,-0.100911096,0.035771973,0.007869152,-0.110541254,0.7024854,0.13065489,1.0031105,0.49651045,0.68808633,1.0360104,0.36438227,0.3015142,0.35104758
0.79493076,0.20852844,0.9980381,0.61391294,-0.03899884,0.4389937,0.47935003,0.2670539,0.6482554,0.5603692,0.5457143,0.6013765,0.7184903,0.38171816,0.13367268,0.75910664,0.43235034,0.27708048,0.20127475,0.5250005,1.0297061,0.66062593,0.32631916,0.4336409,0.8047139,0.8537803,0.16921648,0.7303828,0.7813781,-0.035007536,0.21898042,0.74324834,0.92592436,-0.021577643,0.34621605,0.57291764,0.52716553,0.21684656,0.6917923,0.4452514,-0.10168898,0.90541327,0.52250874,-0.043036994,-0.05559975,0.9678747,0.07801905,0.46944597,0.32201666,0.17831384,0.5913451,0.04718479,0.9469503,0.3125588,0.89878136,0.609941,0.70851433,-0.023557218,0.93030673,0.63256264,0.09697846,0.6315711,0.61744,0.19696757
0.95992523,0.9418479,0.8841384,0.13094594,0.33375716,0.5498162,0.55122924,0.6419088,1.0271804,0.6302375,0.68021876,0.59514886,0.10721377,0.37594208,0.38486454,0.7382556,0.44901508,0.74594223,0.6924705,0.5270561,0.6856893,0.38861096,0.45727473,0.052236985,0.6676334,0.6876573,0.69176865,0.69400936,0.8130935,0.22744262,0.72922117,0.9148293,1.008378,0.7235264,0.1564845,0.2535711,0.4015923,0.73759633,0.67227286,0.7589901,0.66817147,0.65983784,0.5477475,0.20574346,0.2504936,0.6590653,0.5983742,0.56698626,0.38969555,0.67545706,0.14298883,-0.007748555,0.61730963,0.544439,0.8309393,0.7532502,-0.060308978,0.8423343,0.4346805,0.22985028,0.7002758,0.864634,0.7153216,0.61890674
1.0508413,1.0718079,0.47343177,-0.009149563,0.72038466,0.37588838,0.8565658,0.587011,0.15888064,0.73763186,0.5648735,0.48250908,0.5954371,0.14544982,0.7631094,0.10861091,0.48816642,0.21553493,0.9544452,0.7772871,0.6915782,0.9733343,0.8363466,0.6933112,0.6323721,0.16447741,0.4789953,0.044279814,0.83740574,0.6130164,0.7068465,0.22370696,0.6388477,0.33460373,0.58000237,0.83706796,1.0049478,0.27246466,0.8682821,0.4634021,0.62196547,-0.042125877,0.5203409,0.38968393,1.1679677,0.30998993,0.73439944,0.6355092,0.0830192,0.8250844,0.6770272,1.0164291,0.11887573,0.4406022,0.72006994,0.5913784,0.5209676,0.8216976,0.40026066,0.34469876,0.24381906,0.81424946,0.5071979,0.026465595
0.7342973,0.84915006,0.3244382,0.63498616,0.49873254,0.024232512,0.4999505,0.44010264,0.7874234,0.36596894,0.2579464,0.48866543,0.44515902,0.76595706,0.47370896,0.27597654,0.64989597,0.51183635,0.59510505,0.40498894,0.08248869,0.26611593,0.8746901,0.4023179,0.61186445,0.32521972,0.32541335,0.4945784,1.0783887,0.24444495,0.88826865,0.64312017,0.19645837,0.7857432,0.5005074,0.3231599,0.84959036,0.44860455,0.5233272,0.6569044,0.93687516,0.25314984,0.48961905,0.010307844,0.70161825,0.35847425,0.17238843,1.0384626,0.15622942,0.70837146,0.086531915,0.83638376,0.2772679,0.8215868,0.79303795,0.8073709,0.06578864,1.0219653,0.48933193,0.19405565,0.4507951,0.44548452,0.70850974,0.47676417
-0.11686789,0.88874507,1.0007346,0.7804938,0.22740483,0.011774345,0.12953182,0.57963717,0.62876445,0.81621087,1.0151246,0.36544064,0.5031943,0.17961985,0.5191421,0.58478737,0.8438081,0.6891337,0.25192794,0.6766202,0.49177524,0.5174509,0.7074294,0.50489676,0.84853685,0.119083665,0.68687046,-0.014272919,0.3562169,0.6001211,0.62482494,0.13528834,0.5883448,1.0597239,0.67549664,0.7134281,0.16217686,0.2928242,0.7444707,0.4201149,0.63727653,0.200509,0.7428427,0.6181383,1.4004363,0.4566042,0.483628,0.730958,0.5642057,0.52317405,0.19779421,0.19773299,0.5982875,0.36730596,0.8644686,0.52597016,0.22793272,0.9632691,0.9046536,0.16246168,0.6901829,0.6878351,0.77535814,-0.06787357
0.1973554,0.8171063,0.5519155,0.17991436,0.72266054,0.032758687,-0.22113104,0.486125,0.063759305,0.95141375,0.9351303,0.24827234,0.28903577,0.64350164,0.81047976,0.33431897,0.3169212,0.28083673,0.20715638,0.37365898,0.58840793,1.0379323,0.2004335,0.5839772,1.1229914,0.7359915,0.83126,0.23875067,0.18612473,0.14383811,0.600286,0.34537244,0.30984747,0.57061535,-0.04515,0.75862074,0.9446088,0.6611213,0.75668496,0.08742165,0.13097896,0.7942537,0.81975675,0.2778672,0.41568312,0.2756718,0.10224787,0.1665803,0.40597746,0.7150348,0.5169253,0.49916923,0.42103267,0.22153652,1.0602711,0.6876908,1.0404705,0.7721675,0.62451893,0.099939354,0.6718479,0.59690696,0.8354827,0.12556487
-0.18931103,1.2252268,0.30813825,0.44569933,0.36821914,0.82268035,0.78809875,0.4716055,0.13499385,0.6608792,0.27106,0.052126475,-0.28323737,-0.107372224,0.36654687,0.24322529,0.4613395,0.332684,0.64705133,0.99829805,0.28271523,0.54874104,0.19806148,0.18131407,0.56167865,0.10173731,0.8976653,0.68645686,0.6548366,0.5784613,0.2980188,0.8262411,0.7098281,1.3565599,0.4619456,0.7319846,0.98207223,0.74549043,0.8191053,0.6720542,0.85888195,0.48083457,0.36770418,-0.051699694,1.2050618,0.44084674,0.23798616,0.26651964,-0.15298846,0.32488728,0.5802292,0.84694195,0.07800024,0.5505838,0.8137266,0.89570415,0.8550798,0.6911989,0.5341182,0.39325115,1.0753478,0.75197995,0.84645724,0.6828166
