0.427344,0.26434055,0.37952036,0.53535444,0.81227654,0.7443993,0.88957053,0.85208005,0.4525489,0.2115214,0.32672915,0.31802878,0.5694519,0.026036855,1.005451,0.53952885,0.0938824,0.5885824,0.36865813,0.2603891,0.72021097,0.48633555,0.32749903,0.4142937,0.46343032,0.39694515,0.14070754,0.49644887,0.37034285,0.7027821,0.62241536,0.5284419,0.7061105,0.4358462,0.22121046,0.3562805,0.07828326,0.12996645,0.7550888,0.83845466,0.36271772,0.20827958,0.5764466,0.2485695,0.99087596,0.26534888,0.98106015,0.7402242,0.32019028,0.18731135,0.56089395,0.3217526,0.3812427,0.8306146,0.7846863,0.18010771,0.87346214,0.9536859,0.6273573,0.12671897,0.43810964,0.5750336,0.9591989,0.1374361,0.54804146,0.9324602,0.57866997,0.5605413,0.28211507,0.9632751,0.86702025,0.49950227,0.5734863,0.21141466,0.0323661,0.080155864,0.47366005,0.21711625,0.89912826,0.2957419,0.55201495,0.20881096,0.7032205,0.1824603,0.83314914,0.4883624,0.2744795,0.74154764,0.22305351,0.8627165,0.69619215,0.22869216,0.4442917,0.22602251,0.7467593,0.77270395,0.06502503,0.431292,-0.103369474,0.14097401,0.7521656,0.41748703,0.68491155,0.68549854,0.17359547,0.5927628,0.22916332,0.6557227,0.6664605,0.17958379,0.45325246,0.23435119,0.36577627,0.7087735,0.9228501,0.47037807,0.20589453,0.4942669,0.7428982,0.87032044,0.79871494,0.23809528,0.88039386,0.44893202,0.582186,0.7289467,0.10679353,0.7782875
0.6911649,0.05448877,0.82262594,-0.032267626,0.07579479,0.4299689,0.7937971,0.5314117,0.97541803,0.62533593,0.55685854,0.86685604,0.5092545,0.28445694,0.2894208,0.119688,0.49605814,0.30176824,0.2974799,0.21374427,0.19533631,0.82657355,0.7699822,0.60958433,0.12472422,0.805021,0.13733643,0.30475062,0.59090936,0.9229047,0.51621175,0.73678774,1.0924672,0.68499976,0.45931,0.5427905,0.61438644,0.0353474,0.82453525,0.85720915,0.63897455,-0.0520725,0.21389395,0.6491108,0.17066383,0.419755,0.41796428,0.679495,0.8516877,0.63926977,0.76485825,0.9924915,0.93994534,0.48683572,0.7437907,0.77545476,0.20545368,0.35103995,0.80913395,0.4661867,0.6911486,0.42343786,0.798226,0.4764652,0.32038474,1.1089516,0.7981544,0.2969279,0.2794172,0.35585374,0.39205217,0.58589244,0.60239273,0.06315054,0.6650937,0.59466857,0.4891837,0.6373431,0.25611925,0.5238492,0.78397965,0.21603034,0.91390646,0.4796772,0.20400089,0.7825619,-0.010487666,0.27012476,0.22511572,0.08219906,0.91692525,0.6962027,0.49716228,0.06015798,0.23038062,0.8730782,0.4803603,0.3966508,0.36603075,1.0135831,0.70324236,0.8916871,0.111103214,0.19024621,1.0536977,0.6629052,0.909156,0.34816623,1.0427412,0.4630688,0.35047123,0.43750829,0.4474535,0.49804625,0.5777054,0.14358915,0.20957768,0.336837,0.29967633,0.66051954,0.643151,0.5640291,0.40277764,0.13396777,0.5286438,0.2631049,0.28733262,0.5389873
0.09151731,0.58455753,0.5925533,0.13813381,0.043206364,0.6971739,0.38149542,0.040213116,0.48235995,0.8746634,0.766783,0.35952163,0.5181135,0.91604495,1.0002743,0.30179203,0.96408844,0.15032108,0.95318896,0.38293102,0.5471636,0.62474865,0.24232186,0.2963529,0.66508824,0.83482194,0.61660856,0.15465216,0.280619,0.3828713,0.6215369,0.6858658,0.46901795,0.31434917,-0.053955074,-0.03411028,0.3860196,0.21983457,0.18273146,0.6930665,0.38028103,0.24127345,0.56975764,0.9795782,0.9369337,0.35589173,0.88337874,0.068766214,0.5831852,0.63637465,0.43339598,0.12460872,0.11361588,0.41104963,0.59488404,0.42877522,0.16303049,0.26260367,0.9107477,0.92132175,0.019254226,0.8579199,0.30891466,0.83436,0.16354989,0.24812245,0.40488416,0.18293704,0.1688345,0.6441717,0.20807192,0.84896624,0.8643557,0.78275704,0.564313,0.95206434,0.57250845,0.65229315,0.25455123,0.6335173,0.2696181,0.48716503,0.9390682,0.2989152,0.078312665,0.8959626,0.7916731,0.71122265,0.37564072,0.13862285,0.28906795,0.32170212,0.7520206,0.7894665,0.52981836,-0.010689884,0.4713654,0.6842922,0.72119087,0.20442271,0.09173003,0.06763793,0.34791788,0.35294455,0.9031801,0.6647123,0.58472437,0.24319874,0.039469685,0.5365109,0.6815956,0.8002973,0.13183837,0.12907644,0.024841556,0.15663777,0.61462677,0.83120775,0.5980532,-0.03141866,0.15422349,0.8022618,0.6206174,0.6701358,0.67149186,0.8642973,0.19912472,0.048804242
0.642788,0.4064242,0.4052904,0.9394322,0.8537561,0.69567776,0.59968853,0.4374402,0.9556125,0.80877066,0.20274432,0.6611419,0.19450133,0.31757554,0.64256644,0.040879633,0.9094088,0.6367426,0.51629615,0.6234406,0.82417285,0.5099857,0.11139495,0.33017987,0.60970086,0.13984756,-0.062492013,0.7810588,0.18694589,0.96085346,0.39599118,0.86695963,0.14159913,0.12906224,0.8110431,0.17110635,0.15416087,0.7967385,0.14782444,0.59530497,0.985896,0.28060263,0.29716295,0.2244895,0.97859025,0.15047623,0.3147421,0.7500912,0.35471871,0.8032545,0.68140244,0.31000826,0.99626744,0.94023764,0.27110583,0.7571252,0.117968105,0.31799293,0.69428295,0.7097409,0.2994148,0.7707812,0.23921359,0.14369173,1.0197018,0.71271247,0.1672523,0.9152402,0.47461265,0.44485387,0.22336102,0.29217938,0.6236417,0.41402614,0.4930079,0.9196196,0.17718367,0.36834022,0.42635685,0.13720447,0.3410551,0.65831137,0.89145595,0.17706425,0.21972886,0.63526607,0.6328156,0.5205029,0.77700245,0.7513464,0.3939991,0.8759175,0.093083255,0.5785551,0.08674754,0.1217944,0.494148,0.3300792,0.5854982,0.92610574,0.5083764,0.55317056,0.29407287,0.9507826,0.56577,0.69726604,0.50355875,0.564105,0.3818952,0.8163058,-0.029459776,0.8520825,0.2798885,0.581624,0.2170265,0.12427739,0.070543885,0.87827986,0.18808234,0.43947592,0.5032202,0.08690229,0.59184384,0.32377952,0.17181958,0.3386624,0.28448382,0.73055226
0.13813323,0.27099648,0.29668325,0.8274172,0.7764046,0.5360521,0.7082819,0.20860647,0.8772023,0.22306393,0.3718745,0.3173534,0.09685666,0.478795,0.6916026,0.59903586,0.5571198,0.17850721,0.7976135,0.8528109,0.27538028,0.2953662,0.33297926,0.47689876,0.8531908,0.5500562,0.16380447,0.94100875,0.48629937,0.28196716,0.38681012,0.9556044,0.11800471,0.21826307,0.28476453,0.24240084,0.84698075,0.756307,0.6915452,0.51354754,0.46625656,1.0550523,0.78972536,1.0315828,0.51217264,0.5458701,0.6559223,0.5451714,0.7817426,1.0512873,0.3924019,0.024848448,0.5900141,0.75796956,0.6207345,0.7714708,0.6285033,0.40695533,0.853777,0.8208999,0.75499564,0.8634274,0.47940928,0.55487734,0.52092844,0.75339717,0.44932646,0.027810302,0.5345633,1.0307975,0.4993484,0.7074393,-0.033388227,0.22247456,0.8098619,0.633688,0.4751402,0.3988466,0.28534576,0.76357406,0.6687771,0.77262145,0.56008345,0.41553587,0.8595621,0.7158233,0.48206222,0.4039313,0.72177845,0.3479473,1.0283184,0.37829563,0.75150776,0.5159654,0.5533716,0.1813035,0.4366002,-0.02448872,0.46625832,0.37648785,0.68908525,0.19636011,0.4376352,0.18042772,0.76409155,0.009823512,0.8125786,0.533438,0.18773061,0.30623373,0.0555884,0.6596538,0.5106941,0.47240648,0.5388222,0.8974007,0.4170581,0.13793366,0.75821173,0.26931807,0.19358958,0.77163565,0.82248586,0.18026133,0.44463244,0.81712645,0.53204924,0.72967684
0.66548795,0.6763818,0.52009934,0.39560303,0.4894863,0.13932993,0.3034717,0.17262831,0.874268,0.501244,0.16581328,0.66672283,0.7068843,0.28981373,0.42077768,0.5419917,0.590545,0.36973932,0.7937726,0.3382325,0.0836075,0.37188825,0.8312509,0.2831049,0.17030144,0.10117501,0.22502762,0.06489798,0.288361,0.80486065,0.9439602,0.9255018,0.89729017,0.20814224,0.64003074,0.2627204,0.23031892,-0.034212984,-0.014835644,0.23342675,0.655825,0.6615852,0.5249246,0.8051415,0.2873818,0.3304668,0.13299128,0.3695712,0.69675434,0.694544,0.4019161,0.2986304,0.4354237,0.35414737,0.59146136,0.19528493,0.39041153,0.77481145,0.34847555,0.5662674,0.5910238,0.48370543,0.45322677,0.27015197,0.4407921,0.18198638,0.87355477,0.1192264,0.87942255,0.6828724,0.40400013,0.9711426,0.74414116,0.28068247,0.88587666,0.26681828,0.6383274,0.73567545,1.0205673,0.6368602,0.32188502,0.31114656,0.66541004,0.21384868,0.878677,0.33612567,0.60980403,0.49217287,0.54983044,0.3907213,0.96257335,0.7170019,0.80795985,0.28584132,0.61020845,0.02574544,0.77968115,0.8542586,0.35906303,1.0075345,0.7163863,0.9252941,0.22605275,0.23911151,0.7875088,0.87966895,0.011410276,0.74692154,0.856255,0.16585869,0.22915621,0.73500556,0.8905778,0.23208763,0.91978663,0.14038934,0.69479895,0.014149388,0.76836663,0.09531287,0.96792704,0.32383245,0.30941156,0.57905436,0.98829114,0.12614386,0.8132479,0.56334585
0.4287793,0.7146468,0.7291529,0.24766307,0.5483647,0.20781143,0.002921153,0.11329182,0.96820694,0.78732395,0.9615836,0.7712394,0.022263648,0.047438797,0.5785584,0.17740412,1.0016458,0.638685,0.70403975,0.9915894,0.50058,0.7974363,0.19302444,0.55469173,0.7665558,0.7575307,0.4432317,0.34654135,0.7843475,1.0929652,0.8302423,0.7311845,0.38453367,0.6408917,0.00222499,0.4847678,0.33350852,0.8560659,0.11793364,0.64938915,0.55959535,0.6160093,0.31587845,0.87128556,0.77657074,0.28504187,0.32311505,0.14274569,0.26178682,0.2621813,0.24214987,0.84817713,0.1392345,0.90245724,0.20512979,0.72599703,0.59166527,0.8744065,0.11487854,0.6713174,0.7460025,0.60859764,0.170151,0.79080325,0.5271993,0.6401243,0.69542414,0.8758035,0.84861535,0.33256587,0.22502446,0.15654647,-0.08840041,0.0489461,0.92039204,0.18351074,0.21789159,0.899935,0.63707125,0.1562055,0.94768333,0.034022626,0.40843195,0.40503082,0.80669534,0.65842915,0.6165252,0.48744854,0.29322657,0.5161912,0.41284606,0.8773704,0.49335143,0.426438,0.6909068,0.78299356,0.084000506,0.530752,-0.11088895,0.38507205,0.82221687,0.3891529,0.7556167,0.52416915,0.58438694,0.30519962,0.6373572,0.19989146,0.4918902,0.89863485,0.079102635,0.17445682,0.37864432,0.6543652,0.54899824,0.39455032,0.8624464,0.41048694,0.47954854,0.29384685,0.27547026,0.5930055,0.67797804,1.0232533,0.46079767,0.75764847,0.90825665,0.37549686
0.83427024,0.4060153,0.422146,0.18648557,0.7488836,0.20344542,0.27311838,0.18135282,0.49782258,0.44222426,0.35835308,0.34971398,0.7734466,0.66408134,0.5749765,0.71021205,1.0869535,0.80771506,0.72837687,0.5204288,0.5941828,0.16028216,0.3003804,-0.007306645,0.75776356,0.86194015,0.9685842,0.53216195,0.17983797,0.094659485,0.14210401,0.5887402,0.98361945,0.5923183,-0.000314424,0.5904563,0.29762658,0.6891694,0.45177835,0.052842025,0.6765222,0.5477196,0.63040173,0.11923704,0.5090823,0.24450053,0.9727435,0.9707939,0.35984373,0.6362436,0.62639326,0.45135406,0.9028896,0.96152085,0.18358572,0.6187249,0.080475,0.7697157,0.48311284,0.118507415,0.57937926,0.85193396,0.8058854,0.5803116,0.49188474,0.10645746,0.507912,0.2638075,0.63757676,0.85554224,0.6697756,0.39546773,0.12404638,0.4494333,0.38386607,0.47998577,0.6689935,1.0911238,0.6524009,1.0783855,0.6398986,0.5150732,0.2016799,0.6072234,0.42898935,0.9703642,0.8903459,0.056341548,0.830366,0.40291718,0.25034758,0.4961409,0.02183248,0.36823356,0.5778852,0.8561124,0.650071,0.8406262,0.3983951,0.8255044,0.41670048,0.5266449,0.30329624,0.08493924,0.62907726,0.12337078,0.094557635,0.5232359,0.21903071,0.3616776,0.73289585,0.68592775,0.88368094,0.43895963,0.63853735,0.37072372,0.7789642,0.46957505,1.121931,0.554872,0.3679981,0.2565393,0.6883745,0.9803338,0.92614573,0.46678564,0.0906924,0.55225825
0.40009493,0.62305653,0.5334366,0.34656078,0.5382914,0.8629553,0.12561361,0.65164757,0.120368205,0.26215774,0.38379088,0.2497228,0.32661018,0.71325976,0.15276276,0.8801604,0.7017934,0.43690628,0.80554706,0.11222717,0.7689643,0.6475726,0.8451394,0.72499937,0.11904672,0.9394398,0.5799459,0.6060746,0.78453153,0.31588465,0.14157571,0.5191734,0.96774894,0.17242521,0.7310965,0.3623573,0.13959806,0.20883682,0.61302465,0.7444608,0.19223127,0.66305476,0.29137373,0.99259585,0.7088219,0.5006268,0.36811134,0.7639901,0.3212472,1.0086532,0.8842858,0.16518441,0.9832546,0.1925034,0.71772796,0.58322555,0.28765625,0.7942894,0.90331995,0.75081366,0.8815871,0.71741724,0.07054922,0.49204466,0.57045716,0.2789356,0.8770708,0.68009603,0.5644194,0.84689426,0.05692087,0.6140535,0.84619117,0.1181609,0.4631602,0.15306468,0.41440195,0.7270377,0.4365431,0.7176453,0.5918309,0.77415806,0.7338529,0.73383147,0.52501976,0.13757797,0.32603648,0.8295418,0.12878558,0.17932719,0.32907563,0.7957186,0.24009646,0.49338272,0.12587549,0.7868745,0.8395907,0.8282172,0.19416319,0.1333001,0.64099985,0.5587066,0.081433035,0.90451944,0.6486244,0.87669027,0.43988317,0.9025992,0.8353478,0.8804064,0.74611515,0.6243647,0.62446296,0.3709184,0.476597,0.8307808,-0.07616747,-0.051481094,0.4151419,-0.040919162,0.427401,0.008609519,0.046040695,0.8553296,0.3996913,0.80128527,0.6934092,0.3336325
0.7079658,-0.01175534,0.00563933,0.7583812,0.7409041,0.55814654,0.061287064,0.2858762,0.7776365,0.049792066,0.8734654,0.9413482,-0.001736954,0.5241528,0.94820786,0.87115616,0.52203804,0.36074454,0.11076582,0.8898953,0.13311784,0.2984449,0.299348,0.74178106,0.017088149,0.58333397,0.3514012,0.6592842,0.82405275,0.26385492,0.9427825,0.6591849,0.4888357,0.48333573,0.31382903,0.06327285,0.6226027,0.71063626,0.3203814,0.682288,0.046552528,0.5546244,0.35635936,0.2740074,0.76282716,0.9727949,0.8156554,0.67908907,0.31029204,0.20985998,0.4057838,0.7827701,1.0036,1.0231397,0.652673,0.5860055,0.9463591,1.0473679,0.1291457,0.2715363,0.6198889,0.34720483,0.61957324,0.2560884,0.24327172,0.19435267,0.665363,0.4987162,0.17374521,0.70918226,0.22845809,0.8185195,0.85278845,0.70520324,0.055069976,0.141855,0.7297161,0.6476597,0.5204115,0.6911016,0.9609989,0.12270858,0.4290628,0.43022257,0.810778,0.13171534,0.5814156,0.117344886,0.75933397,0.7254493,0.5476415,0.33029908,0.5011062,0.16889094,0.29790935,0.41071543,0.92534876,0.7374412,0.49547008,0.45152026,-0.021025576,0.7820059,0.1786796,0.3547223,0.47669938,0.8456736,0.5958151,0.20987514,0.5183987,0.8480384,0.66126394,0.7945823,0.5720831,0.03762252,0.5197343,-0.0504484,0.79653627,0.47996703,0.18119073,0.7414363,0.9242663,0.24214332,0.641296,0.37844428,0.44358847,1.0479095,0.44871533,0.1858898
